hour	cpm	publisher	user_id
21	80.0	2	9774
21	40.11	1	2502
21	30.0	1	18182
20	50.01	1	1375
23	492.0	2	12941
22	812.38	2	7137
12	180.0	7	2718
17	709.56	1	11577
19	140.44	1	7221
14	34.0	1	15314
17	45.96	3	23906
4	112.0	1	16350
20	110.0	1	7498
22	44.44	1	10711
12	193.8	1	3084
19	34.0	1	16951
18	102.98	7	16951
18	30.0	1	2538
12	60.0	3	8171
11	469.35	1	14950
15	80.0	1	24620
10	1220.45	1	18161
15	112.0	2	1327
13	110.0	3	7026
20	60.0	7	4763
10	135.0	1	2823
15	135.0	2	4089
9	447.96	2	20760
10	62.0	1	92
6	55.3	1	10538
7	162.0	7	19584
18	90.0	2	23299
21	120.0	2	1581
23	100.0	1	5084
12	330.0	1	5266
18	563.64	1	12470
17	135.0	3	11818
11	30.0	1	6035
14	601.6	7	22151
11	630.0	2	26132
11	32.0	2	27469
9	30.0	2	18747
10	61.38	1	25577
8	30.0	1	817
6	55.0	7	19378
7	276.0	1	27189
15	96.0	1	6196
21	236.85	2	11493
19	240.0	1	24613
16	135.82	3	10831
12	30.0	7	21039
9	359.61	2	23087
22	63.12	2	23675
21	165.0	9	16769
21	33.0	2	21881
15	1485.9	7	24438
8	38.86	1	19217
9	372.38	1	15004
10	97.2	1	15101
10	80.0	7	19955
10	264.0	2	24550
16	191.96	1	14278
8	103.94	1	5553
7	974.85	1	478
18	450.0	1	8853
22	79.92	1	3854
9	123.68	1	86
10	67.13	1	23257
10	194.48	7	19955
15	315.34	12	22651
10	51.5	1	14310
14	170.0	7	18132
15	30.87	1	7312
19	42.5	1	23026
18	172.8	1	15699
17	192.0	1	15573
10	136.98	1	19204
14	150.0	1	11214
11	61.08	1	24351
10	372.96	2	24662
12	166.53	2	17387
18	90.0	2	9099
12	80.0	1	7172
12	130.0	2	6837
16	30.0	3	6743
18	102.0	2	19052
20	40.0	1	11584
20	152.28	3	5998
21	180.0	5	7536
18	87.85	1	4320
16	181.0	1	27103
15	232.86	1	11132
22	30.0	3	10590
17	55.0	2	22009
12	689.85	1	18054
21	34.22	2	26255
11	205.0	1	4338
9	355.45	1	12976
10	120.0	1	1162
17	85.5	2	10982
4	195.0	1	19631
16	47.35	1	4262
15	47.94	3	20064
20	30.0	1	22427
21	45.01	3	19404
3	196.29	5	14508
21	180.0	1	8080
21	80.28	1	19413
10	100.0	1	6680
7	106.66	1	24221
7	90.0	2	16833
17	72.85	2	25893
21	88.07	1	12461
17	270.0	1	26740
7	210.0	1	18378
12	390.0	1	5776
19	184.08	7	25434
14	66.02	2	23753
14	60.0	1	9717
9	77.65	7	25547
22	630.0	2	20310
22	90.0	1	21861
15	30.0	1	24891
11	230.16	1	17088
21	202.89	2	12814
21	36.6	1	16872
19	520.28	2	20466
20	143.4	1	12569
8	35.0	1	15873
23	90.64	3	14961
13	55.11	2	26216
22	82.16	3	25325
8	30.0	1	22640
8	120.0	1	25329
23	152.05	7	9193
10	30.0	1	27205
18	107.28	2	1389
14	151.48	1	3952
14	74.85	1	20704
19	39.1	1	8224
12	59.64	1	25827
18	201.57	1	1323
12	30.0	7	10880
18	39.0	1	26603
12	270.0	1	7321
10	137.49	1	24521
19	60.0	1	901
9	120.0	1	1152
9	212.08	2	26820
22	120.0	1	25718
22	80.0	1	3307
12	30.0	1	17869
9	165.0	1	17027
10	300.0	1	6326
7	179.5	1	14059
13	341.66	1	21125
20	51.64	1	24647
8	205.0	2	20441
15	30.54	1	23019
15	90.0	1	17325
17	50.0	1	7698
23	30.0	1	1161
7	488.0	7	14824
6	185.52	3	16081
13	246.0	1	22932
10	41.52	1	26981
12	52.02	1	24379
10	70.0	1	22992
7	74.5	1	18376
7	130.0	5	9001
17	107.58	1	15597
12	30.0	6	11456
7	205.0	1	508
18	50.0	1	23903
11	30.0	1	8160
16	50.2	2	6054
23	65.34	1	18716
23	75.0	1	1511
5	193.34	2	24636
5	375.0	2	16565
14	123.04	1	25524
7	418.14	3	717
15	62.19	2	16278
4	160.0	2	23683
4	482.5	3	16081
7	48.84	1	2870
8	183.69	1	22241
16	71.28	1	16905
18	78.36	1	6693
18	83.0	1	12334
7	77.73	1	19217
20	37.96	10	14519
20	35.0	1	20799
20	210.0	3	13013
4	57.15	1	24221
8	214.0	1	27719
5	72.64	1	11288
18	120.0	1	17070
20	41.2	1	18285
21	47.28	1	15724
9	90.0	1	20154
5	211.0	1	21335
5	30.77	9	24685
18	180.0	2	12197
20	54.74	2	4996
9	103.38	1	18606
13	55.0	11	12253
9	119.32	1	20527
12	60.0	1	23040
5	235.0	1	3276
8	56.88	2	7801
8	82.34	3	23583
5	127.72	3	717
20	69.46	2	18112
18	30.0	1	3648
18	772.08	2	25181
15	49.02	2	10951
19	172.8	1	24470
15	105.0	1	26981
12	30.0	1	5739
18	32.0	1	3001
10	33.21	7	12396
21	84.03	1	18555
10	30.0	1	772
9	165.0	2	19696
5	330.0	3	1222
13	248.1	1	2281
7	138.43	1	24265
12	90.02	1	10361
20	287.85	3	23010
6	97.2	4	1680
5	30.0	1	27343
13	48.0	1	18079
17	59.32	1	10359
17	130.0	2	3004
8	258.64	1	20379
15	40.3	1	15494
18	81.0	1	24522
8	97.5	2	17214
10	330.0	1	23463
17	47.68	1	22777
8	112.0	1	5395
20	382.14	1	2651
6	266.23	2	23095
17	30.0	1	10067
20	165.0	1	6044
13	40.0	1	2602
22	30.0	1	19023
16	207.39	1	22885
15	30.0	1	1573
10	70.0	1	12486
4	41.58	1	23581
9	36.2	3	10809
9	32.0	1	2928
10	100.0	2	1131
17	142.48	1	14417
20	30.0	1	25550
16	42.5	1	16603
5	107.46	1	4490
20	35.91	2	17055
11	80.0	1	4117
19	133.5	1	23228
19	105.0	1	22968
5	60.0	2	23599
21	178.65	1	2350
7	46.01	8	337
16	38.91	1	23725
17	232.0	2	24332
15	1568.52	2	16144
6	165.0	1	2540
14	163.04	2	15643
14	60.0	1	27403
9	112.36	3	1011
19	30.0	7	2530
17	50.0	1	15494
22	30.0	1	5991
17	70.0	1	13148
13	64.2	2	5126
21	45.52	1	9288
11	302.4	1	24219
11	55.0	3	2359
20	365.88	7	15464
20	78.99	1	2566
14	255.0	2	9471
16	75.0	1	25931
9	60.0	1	11943
10	125.9	1	23577
20	120.0	2	16865
21	80.0	1	15376
9	105.73	1	25476
23	60.0	2	11256
7	168.0	1	7208
12	50.0	1	1687
21	30.0	1	14167
18	30.0	1	16236
10	75.72	1	7125
19	31.0	1	21133
14	260.56	2	24947
18	30.0	1	7108
23	1496.97	7	21519
5	138.0	1	1021
12	37.5	1	18294
14	121.44	11	8126
9	30.0	3	20848
16	295.59	2	26383
6	110.28	1	3986
17	42.5	3	22591
20	240.03	1	2030
9	156.99	1	1792
22	375.6	1	13852
22	43.1	1	20558
5	243.0	1	14143
16	80.77	5	2769
15	80.0	1	18515
7	170.0	1	26316
12	165.0	1	18637
11	73.44	2	13890
15	97.5	2	16776
23	30.0	1	25403
20	90.0	2	2570
11	49.14	1	8444
14	113.0	2	18789
20	180.18	1	20607
21	50.0	7	15600
21	75.03	7	2289
17	62.34	2	9377
17	30.0	3	2026
23	270.0	1	16774
23	77.0	1	12398
6	102.0	1	18172
23	30.03	2	20915
6	235.0	1	6298
7	559.8	2	4092
13	457.08	2	24947
13	1028.3	7	7499
22	135.0	2	27549
19	1769.58	1	19725
13	185.97	3	5998
16	627.44	1	21842
23	83.15	1	14094
17	292.36	2	242
12	330.0	2	16565
12	51.06	1	18964
17	30.03	10	1854
9	300.5	1	8286
3	30.0	2	3349
10	30.0	7	12605
10	97.5	1	25203
15	183.0	1	3288
11	50.0	2	16234
8	105.0	1	18677
20	110.08	1	14950
21	100.2	1	1383
7	101.37	2	16833
16	30.0	1	22236
18	70.0	1	19198
12	95.06	1	14350
20	285.0	1	3938
17	70.0	1	5927
19	30.45	1	6661
6	81.1	1	1567
23	130.0	1	13452
16	31.5	5	22994
19	117.5	1	27716
19	105.0	3	21590
9	129.0	1	14619
6	30.0	2	22167
13	75.0	1	20138
14	30.0	1	3979
11	30.0	1	386
7	60.0	3	4134
21	465.0	2	21559
13	100.0	1	18661
10	170.0	1	20472
16	62.67	7	12296
19	692.5	2	15140
9	140.44	7	1510
23	300.0	2	22860
23	155.05	1	347
20	326.0	1	20391
20	190.0	3	11983
21	180.0	9	1547
3	59.91	9	16830
22	621.54	1	6705
19	86.4	1	21056
13	161.98	1	20490
9	244.92	1	23339
22	1347.62	1	14828
19	105.0	1	1811
18	57.56	1	19576
14	240.03	7	2030
20	50.0	1	23780
18	30.0	2	16134
8	30.3	1	17169
12	30.0	1	16640
23	52.65	1	18562
17	160.8	7	5930
9	52.77	1	23995
12	1197.16	1	7820
15	128.31	1	1375
7	128.94	1	2585
7	33.0	11	6061
14	493.44	2	7767
9	140.06	1	13918
22	309.27	2	6462
13	147.66	1	12569
17	183.09	3	22876
21	180.0	1	21149
9	60.0	1	8314
10	100.0	7	4725
15	204.24	2	22334
8	62.52	1	13290
16	61.52	1	26450
20	532.0	1	3636
11	195.0	1	23744
14	255.0	1	25538
13	46.79	1	16486
21	123.0	2	3971
9	481.95	3	717
11	55.88	1	18869
15	270.0	2	1566
20	67.72	1	12720
21	45.0	1	25449
20	580.0	1	1285
21	30.0	1	678
8	213.48	1	25998
19	50.0	3	19277
19	60.0	1	6688
11	70.32	1	1359
19	30.03	1	2546
18	433.33	1	3828
14	60.56	2	27469
18	401.0	2	23108
18	375.0	2	13907
18	36.98	1	17331
14	97.59	1	24670
9	3706.14	2	7594
20	93.0	1	26797
20	63.13	1	17342
11	35.0	2	7660
13	360.0	2	17776
4	97.4	1	18225
23	49.3	2	7903
11	105.12	2	6042
11	37.5	2	22328
9	37.7	1	21302
19	49.02	1	26650
18	239.67	1	10383
18	155.0	1	2323
9	205.0	1	19577
12	80.0	2	4780
18	131.0	3	20599
22	255.0	7	4306
5	118.0	1	22498
18	50.0	2	3386
22	152.41	7	10435
15	937.47	1	13789
16	170.0	1	10393
23	120.0	1	22975
10	130.0	3	1862
8	380.78	2	25181
11	40.5	1	18473
9	75.0	1	21530
16	110.0	1	26903
7	260.7	1	7498
17	30.0	9	22487
13	290.25	7	24988
22	330.0	7	23566
18	558.93	7	194
16	148.0	1	8961
15	115.0	3	25017
15	330.0	2	7854
8	85.5	1	16905
19	33.0	1	7678
11	91.2	1	11505
20	1490.0	1	19818
9	120.0	2	5777
10	70.0	11	19470
10	30.0	2	6386
22	180.0	2	8153
3	372.75	7	9646
16	40.5	1	18903
15	42.5	1	26960
19	70.47	3	4382
15	120.0	7	1628
7	30.0	1	20971
7	30.0	1	22242
20	72.0	3	7270
21	61.82	1	6188
14	255.0	2	7612
21	30.0	1	20945
7	90.0	2	21213
17	397.65	3	19446
9	53.61	1	23995
12	82.75	1	22204
18	45.38	1	21867
11	137.52	2	24112
13	43.86	2	21448
11	30.0	2	9941
13	70.0	1	19036
9	225.69	1	19301
10	255.0	1	10870
17	689.52	1	9396
14	200.8	7	1195
13	30.0	1	4766
18	30.0	3	9995
21	30.74	1	2743
10	30.0	1	15995
14	287.28	2	14591
13	242.5	2	5817
11	117.5	1	14786
16	31.19	3	22562
16	129.0	1	18630
4	90.0	2	20091
9	37.98	2	5777
13	158.4	1	1514
17	165.0	1	9903
20	121.75	1	10550
7	154.07	1	26092
20	106.5	2	18123
15	1100.04	1	2845
12	551.54	2	27469
19	152.62	1	16506
19	59.07	1	17741
17	268.5	1	10561
22	82.4	2	4051
22	30.0	6	492
20	70.0	1	20952
20	135.0	2	27065
19	40.0	1	2546
3	306.0	2	16920
19	30.0	1	8104
19	50.0	1	1591
19	135.0	7	17704
16	285.0	1	1263
8	150.27	1	5504
12	109.44	1	23631
12	81.35	1	21152
16	170.0	1	25499
8	155.0	1	16846
7	2923.85	1	20967
23	30.0	7	7704
8	155.0	1	20506
5	229.76	3	21469
10	70.02	3	22300
20	50.0	2	6712
19	41.28	1	22908
21	990.03	2	820
23	30.0	1	10711
22	37.5	6	2541
12	330.0	1	25218
12	39.96	1	1297
20	120.0	1	17807
14	137.78	2	2910
6	480.0	3	577
19	42.5	1	10530
19	50.0	1	24139
22	135.0	1	19245
13	120.0	2	24572
12	30.0	1	3271
13	30.36	2	16549
23	56.05	1	2682
13	38.87	1	27680
7	177.06	1	5192
6	145.12	1	19771
13	50.0	2	16660
11	215.07	1	4674
21	30.0	2	26058
10	68.14	1	24
5	55.25	7	6648
8	402.18	1	10184
5	106.2	1	13441
3	130.0	1	1038
3	156.0	1	16377
6	354.42	1	20382
12	60.0	1	11405
16	34.16	1	13600
14	149.0	1	23160
23	30.0	1	26835
12	240.0	3	15190
8	191.28	1	19296
20	82.04	1	1652
10	105.8	7	5013
16	743.56	1	20175
15	94.35	1	6426
18	90.0	1	11674
7	30.0	1	8769
20	961.85	2	11862
22	30.0	1	27372
22	30.0	1	16292
15	115.38	1	22246
15	40.4	2	27469
16	112.2	2	27004
15	72.0	1	24620
7	404.6	1	14514
7	170.0	1	9664
19	41.79	1	14690
10	30.33	1	26525
6	81.92	1	22883
16	51.02	1	16004
15	41.01	1	6785
15	900.0	3	14711
13	30.0	1	14130
21	258.02	1	2438
17	32.0	7	9845
17	30.0	1	16125
23	30.0	2	9700
6	591.3	1	14313
21	180.0	2	24340
16	96.0	1	15061
17	50.0	2	17441
14	280.0	1	4681
18	30.0	1	13591
21	299.67	1	5932
23	191.82	2	5845
7	80.0	1	19664
8	75.0	1	817
20	120.0	1	22
19	217.42	1	10060
18	30.0	1	13857
7	70.0	6	10253
9	80.0	7	18127
23	90.0	2	18456
18	243.0	1	3487
18	395.9	1	26740
12	84.0	1	18041
23	135.0	1	13495
19	372.96	7	10273
13	62.5	1	14103
23	48.2	1	27361
12	75.08	1	2356
12	154.34	1	23631
12	132.0	1	26505
12	33.07	2	22683
5	165.0	1	13670
13	102.0	1	685
5	530.1	2	16126
12	520.0	2	19319
21	622.5	7	25367
17	69.84	1	10846
11	50.0	1	7516
21	135.0	2	1093
13	753.0	1	20579
7	210.0	7	6
12	120.0	2	3198
12	40.0	1	19259
11	30.0	1	13383
19	391.59	1	6556
21	109.48	2	7796
19	30.0	1	7799
21	30.97	2	2187
18	136.5	2	5176
13	165.92	1	3787
13	636.96	7	23057
15	50.08	2	21012
10	205.0	2	26368
10	269.0	2	19960
10	80.0	2	23411
12	45.0	1	4234
22	61.98	1	12243
17	55.68	1	11318
8	92.5	2	20441
15	414.42	2	16776
23	40.0	1	3636
23	30.0	2	25473
20	30.0	1	16379
20	45.0	1	15100
12	183.6	1	8397
5	30.0	1	3096
14	94.1	1	8755
15	30.0	2	9939
8	110.72	1	26778
10	317.67	2	5845
6	460.0	7	14393
11	205.0	3	9320
14	45.0	1	5677
19	32.0	1	25564
21	224.75	2	6239
9	130.0	1	3861
7	110.0	1	3645
17	269.59	1	19901
10	60.0	2	22762
17	75.28	2	3414
11	32.02	1	21105
16	48.14	1	12678
21	60.48	1	10503
21	35.0	1	18697
21	81.12	1	13148
21	53.53	3	14373
7	500.13	1	14512
22	30.0	7	12804
13	273.33	1	23954
17	86.55	2	22334
14	105.0	1	14472
11	45.01	2	25140
16	31.63	1	16989
18	51.26	5	2700
18	155.0	1	20138
4	30.0	1	12758
4	92.5	2	13850
13	230.0	1	19773
17	568.68	1	153
12	289.14	1	12569
8	80.0	2	5338
9	120.0	1	16702
11	40.0	1	11113
22	63.84	3	8430
23	30.0	3	4926
9	30.0	1	8303
15	30.0	1	18306
12	30.0	1	18414
11	30.0	2	4776
21	180.0	2	16498
21	43.57	1	4142
7	52.14	2	10733
18	1589.76	1	7936
5	88.48	1	4421
9	117.0	1	20154
15	234.48	2	21012
18	75.0	1	13069
17	40.0	1	15039
9	70.65	1	19577
21	30.0	1	14682
21	58.22	2	17371
12	39.45	1	16892
18	31.11	1	26387
19	195.0	2	15413
7	705.0	2	14447
20	56.36	1	24032
7	62.89	1	22640
17	40.0	1	8698
17	30.0	1	8262
14	45.0	1	17481
14	95.0	2	17433
6	40.0	1	16202
9	57.83	1	20581
9	30.0	1	22097
10	30.0	6	10253
17	92.25	2	10889
13	30.0	3	1037
20	30.0	1	742
19	360.0	1	1966
20	65.61	7	24477
9	75.0	2	8323
10	30.0	1	4087
19	1440.0	1	19818
20	40.0	1	26508
17	90.0	1	18306
18	390.0	1	6749
12	80.0	2	5670
13	130.0	1	8481
21	39.96	2	22334
22	30.0	1	18404
22	750.0	1	727
11	70.32	2	12468
16	35.0	2	14604
21	60.0	1	8953
21	283.0	1	13452
8	159.94	1	16042
8	812.32	1	2297
21	30.0	1	1974
19	312.75	1	347
13	31.95	1	14786
13	80.6	7	23057
14	252.69	1	16260
21	605.0	1	4614
21	52.96	7	2718
21	98.59	1	1300
14	186.0	1	12001
17	435.0	1	18051
22	80.0	1	5013
22	135.0	1	2566
7	105.0	2	16833
15	32.0	1	1687
23	69.54	3	1222
17	632.0	1	2821
18	30.0	1	27017
18	73.04	1	1110
11	38.36	2	27469
16	52.5	1	1355
21	206.24	1	26910
9	126.0	1	1754
10	106.53	1	16551
19	105.0	1	16858
22	205.0	1	20972
5	30.0	1	23422
17	146.0	2	26967
22	519.75	2	9416
21	30.69	2	22166
8	58.5	1	27616
13	31.06	7	10026
9	30.0	1	2602
3	470.0	2	11985
11	389.25	1	26862
7	74.85	1	21525
5	112.0	1	16905
11	200.0	1	14915
18	258.64	7	14432
15	300.0	1	13704
23	75.0	7	9193
23	192.84	1	13753
3	276.0	2	180
9	95.0	1	7722
9	30.0	1	16816
10	307.5	7	19094
6	540.0	1	4298
23	31.0	1	3012
8	412.45	2	5653
11	479.75	2	21509
5	63.87	1	12882
13	294.52	1	9639
7	37.0	2	20408
20	115.0	2	4365
14	1196.73	2	3238
4	250.08	1	13446
18	165.0	1	19920
22	276.16	1	23881
9	381.7	1	20194
15	130.0	2	8544
10	30.0	1	6051
9	138.73	3	27571
10	200.64	1	13237
23	34.5	3	22104
13	110.0	1	27720
21	30.0	1	9220
19	47.97	1	5868
19	1820.06	1	2710
18	413.19	1	12629
12	455.0	2	16565
23	30.0	1	346
16	173.52	1	20891
23	30.0	2	48
22	180.0	1	1514
21	120.0	1	15853
14	30.0	1	27652
12	30.0	2	10256
22	120.0	2	21559
22	330.0	2	2122
10	30.4	1	7307
21	105.0	1	17804
15	96.06	1	26374
23	172.02	1	12601
11	130.0	1	26209
16	38.36	1	12728
12	96.6	2	12468
5	255.78	2	24636
12	250.0	1	8066
22	53.4	2	10273
6	75.0	1	11972
7	347.5	2	23533
6	360.0	1	17388
16	105.0	1	17438
20	55.0	1	6662
23	49.05	1	23454
23	255.02	2	16423
15	35.0	2	845
18	390.7	1	22298
7	96.0	1	27444
7	279.82	1	7056
9	226.5	2	9056
17	30.0	1	23119
16	110.0	1	18172
15	37.5	2	7570
17	70.0	7	15101
21	81.6	2	24550
21	92.5	1	17188
8	91.84	1	27028
7	225.0	1	19056
6	207.78	10	26668
12	240.0	1	6279
21	42.87	2	4780
20	146.3	1	4029
19	90.0	1	9777
7	115.2	1	10060
7	52.6	3	23583
8	30.0	1	23998
11	30.0	1	1237
17	30.0	3	14942
17	270.0	1	17151
16	96.0	7	17869
8	67.63	1	5613
12	155.0	1	6184
20	136.36	1	1535
15	60.66	1	2328
13	40.0	1	17472
14	30.0	1	22932
12	34.39	1	9134
10	33.09	1	24705
19	162.0	1	7140
21	66.0	1	20488
12	243.96	1	18278
14	34.4	1	14619
21	52.5	9	8800
19	30.0	1	24611
9	33.78	2	9939
7	180.0	7	5361
10	47.46	1	635
8	112.0	1	1263
13	155.0	1	4144
22	51.9	1	14952
8	30.0	1	2309
18	96.16	7	10017
18	165.0	1	20159
22	90.0	7	2718
10	30.0	7	1651
14	80.0	1	16524
20	130.0	1	17675
11	259.15	1	11246
19	1680.33	1	19725
14	93.1	1	19204
14	52.0	2	21405
10	32.73	1	15349
15	66.0	1	19920
9	3424.42	2	7916
10	514.44	1	10870
5	634.64	2	20413
5	603.0	1	5907
17	55.66	1	17147
8	203.55	1	23924
13	30.0	11	26220
4	80.0	1	20952
15	30.0	1	16811
16	170.1	1	25456
16	30.0	7	20593
15	70.0	1	26426
8	30.0	1	14360
15	106.2	3	18070
10	276.68	1	1867
12	410.0	2	18535
12	173.73	1	18521
23	375.0	1	9675
9	30.0	1	19226
9	35.21	3	9907
10	228.0	1	13843
6	690.0	1	8009
18	141.75	1	18226
18	30.0	1	19081
12	50.0	1	6704
21	36.18	1	480
22	30.0	1	9365
10	73.08	2	27050
11	252.24	1	5359
11	325.02	1	1416
11	207.5	11	20432
16	32.5	2	18747
7	450.0	1	27659
10	215.38	7	7344
15	90.0	1	13745
8	51.0	2	812
14	43.87	7	8255
14	75.0	1	12811
21	380.44	1	9478
11	30.0	6	12549
21	1570.89	1	8572
12	167.75	2	27338
20	100.25	1	9211
21	90.0	2	3118
16	170.0	2	9874
7	345.72	1	2710
6	127.12	1	22106
16	138.7	2	12010
7	40.36	1	14363
14	588.74	1	9754
12	255.0	1	27406
13	180.0	2	3000
10	30.0	1	19987
21	55.0	1	5258
8	197.27	2	18777
7	37.65	1	15782
11	54.24	1	5015
16	30.0	5	19411
16	33.3	1	12486
6	100.44	2	19256
10	124.95	2	5307
10	54.84	1	26272
10	255.0	1	15122
22	426.09	2	26810
22	46.5	1	4725
12	30.0	1	4658
18	125.13	2	4290
18	30.02	1	1910
18	31.34	1	10062
17	208.41	2	24944
14	37.5	1	16905
21	60.0	1	7890
12	90.0	1	6635
8	90.0	1	1802
4	90.0	1	23138
12	233.82	2	27338
12	390.0	2	20919
6	55.0	2	17128
13	128.1	1	14723
17	367.53	2	988
9	144.0	1	22713
15	60.75	1	12678
13	30.0	2	13187
13	213.0	2	15473
13	135.0	2	27065
20	30.0	3	23850
12	83.22	1	18306
20	507.54	7	21096
20	50.0	1	9140
14	630.0	2	23338
9	31.7	1	17988
12	43.7	1	6901
11	46.32	1	10220
22	91.5	1	25524
14	130.0	1	1380
10	52.48	1	10933
21	63.15	1	23625
7	102.0	1	23518
15	350.0	1	13511
7	30.0	11	26220
7	235.0	1	22254
14	30.0	1	17920
20	80.0	2	26004
18	299.06	2	15422
20	87.24	1	5395
13	255.0	2	17535
11	135.21	2	10896
21	30.94	3	25133
9	248.35	2	9369
12	580.0	2	13803
12	30.0	1	20451
20	893.22	1	20740
10	45.0	1	26068
21	90.0	3	14370
5	50.0	1	12664
17	90.0	1	25573
19	331.6	2	24136
7	420.0	1	25705
4	205.0	1	24722
8	180.0	1	9554
10	222.02	1	26392
9	120.0	8	15398
23	490.0	1	24438
22	1095.0	1	14200
17	533.7	1	25385
19	300.0	1	20950
10	79.8	9	2844
7	40.0	1	12005
7	30.0	2	12845
6	585.24	1	13859
22	30.0	1	1003
9	30.0	1	2913
13	114.28	1	24293
4	234.34	1	20276
20	255.0	1	26604
19	30.0	1	5964
5	150.0	1	20110
6	181.5	2	2252
20	68.76	1	18125
8	30.0	1	23393
12	37.48	7	7158
14	45.0	1	12474
20	38.2	1	3933
21	59.75	1	5691
14	87.35	1	1416
12	50.0	1	6635
20	30.0	1	9613
20	75.96	1	8781
16	712.89	7	9148
18	149.55	1	16367
18	40.03	1	883
22	69.12	1	8769
19	45.0	1	12486
22	34.5	1	25179
11	58.77	1	4706
9	85.59	1	346
11	137.57	3	26633
16	129.0	11	2190
13	102.0	1	16903
18	92.22	1	23271
22	50.0	1	6817
12	30.0	7	10067
12	252.36	7	8980
8	48.84	2	3841
8	94.1	1	17712
19	187.52	2	20289
13	42.5	2	23338
14	30.0	3	1058
12	1456.62	2	19255
19	30.0	3	4976
18	50.0	7	14128
20	162.0	2	9928
18	84.78	1	2355
12	46.16	2	24193
6	100.0	1	24226
21	55.14	1	3170
21	120.0	1	25883
7	120.0	1	7368
23	52.5	1	12632
21	254.04	2	3825
19	75.0	3	20783
8	81.97	1	24206
11	75.37	1	1008
7	372.48	1	22390
23	142.23	2	8531
23	120.0	1	490
7	70.32	7	12712
16	92.44	3	22001
10	901.12	7	10947
12	2372.88	1	22802
23	30.1	1	13218
6	170.97	16	24136
4	101.11	9	4967
15	210.08	2	10951
8	122.5	1	16846
20	470.0	1	26080
14	100.0	7	12718
5	35.43	7	24307
5	222.88	1	18964
14	378.68	1	2543
9	30.2	1	2602
10	30.0	1	26263
7	69.1	1	16734
16	162.0	3	1865
10	155.0	2	21012
19	210.0	5	2405
3	276.27	1	25827
16	255.0	2	21858
8	157.78	1	16085
19	216.98	3	6743
18	61.42	1	12890
17	307.5	5	22949
7	45.0	1	817
12	169.52	1	17881
15	88.0	1	20472
7	40.0	1	21102
21	49.5	1	5688
20	30.0	1	5815
12	205.0	7	4166
23	36.0	1	16066
10	30.0	1	26658
22	101.69	2	6536
5	444.0	1	12585
17	36.24	7	6648
10	212.4	1	24605
11	62.52	3	5798
23	61.65	2	25168
21	75.0	1	2928
19	30.03	3	7904
20	390.0	7	23715
21	55.56	1	19656
18	240.0	1	4642
21	48.09	1	21398
19	372.96	2	16573
14	144.5	1	20403
16	510.0	1	3550
15	135.0	2	15413
22	348.21	2	11620
22	636.0	7	11921
22	66.23	1	17024
13	37.5	2	5161
17	30.0	1	11166
14	103.1	1	20717
18	42.0	1	564
7	235.0	2	8277
10	60.0	1	16516
16	106.0	1	7340
17	54.04	1	13086
21	55.0	1	7321
21	49.9	1	9628
4	105.34	1	12592
15	110.0	1	12226
16	170.0	2	27201
19	32.5	1	2974
19	50.0	2	18929
7	139.2	1	20239
8	49.7	2	16833
8	30.0	1	21126
14	58.5	1	16302
14	100.0	2	11269
19	50.12	1	12028
22	48.63	3	6033
16	30.16	2	26697
20	30.0	11	25954
8	30.0	1	26025
22	80.0	1	12729
18	58.78	1	25547
7	30.0	1	1047
23	140.76	1	20180
22	316.52	1	10545
12	683.7	1	13485
12	468.48	1	17824
9	120.28	1	11405
14	253.77	2	26154
10	40.0	1	13295
12	75.0	1	19259
8	1164.12	7	21188
18	138.96	1	18008
7	80.0	3	6934
19	77.77	1	7759
18	130.85	7	22708
5	156.0	1	7887
9	88.78	1	16734
4	57.5	2	2909
20	230.0	2	4448
13	36.0	2	21903
9	205.0	1	13669
14	955.86	2	6296
10	30.0	1	7259
7	370.0	1	18637
12	70.0	1	24120
12	63.04	1	7741
17	52.63	1	7326
9	165.0	2	14532
14	30.0	7	14817
18	30.0	1	20214
17	30.0	1	16847
6	40.52	2	13187
17	30.15	1	347
14	120.0	1	17208
18	55.0	1	14472
12	60.0	1	10771
12	60.0	1	7907
20	165.0	2	2085
19	233.74	1	20113
11	205.0	2	23681
16	80.0	1	18414
16	49.29	3	17946
23	30.51	9	15602
6	90.0	1	19529
7	31.76	3	10835
8	66.3	1	10577
19	100.0	1	5716
16	202.04	1	15429
18	409.2	1	23992
22	180.0	1	20404
20	56.86	1	27307
20	55.92	2	5670
18	121.05	1	2881
12	184.64	7	8580
9	30.0	1	16383
11	144.68	1	18606
5	39.26	1	25896
19	110.0	1	17839
10	115.92	1	24176
6	270.0	1	23008
4	80.0	1	24764
3	122.64	1	24044
23	258.42	3	16433
12	140.0	2	17404
11	609.0	2	3618
18	30.0	1	4115
18	157.48	2	12069
7	34.94	1	528
18	90.0	3	12753
13	210.0	2	6553
17	70.0	1	16668
8	70.0	6	25331
14	173.25	1	19898
6	195.0	1	4706
11	160.83	1	24421
21	283.58	2	3724
15	221.0	1	20810
15	50.01	1	19772
10	48.63	2	24550
10	165.0	1	25264
15	203.97	2	904
5	881.91	1	16846
8	140.0	1	20311
23	305.42	1	17888
9	40.48	1	24583
9	30.2	2	14877
8	30.0	1	14658
8	58.0	1	9645
11	45.0	1	20133
11	135.0	2	12053
7	50.0	2	16833
5	435.15	2	17425
22	75.0	11	8083
18	120.0	1	8128
